Year,TM,real_team_id,PITCHERS,IP,SO_v_l,BB_v_l,HIT_v_l,OB_v_l,TB_v_l,HR_v_l,BP_v_l,DP_v_l,SO_v_r,BB_v_r,HIT_v_r,OB_v_r,TB_v_r,HR_v_r,BP_v_r,DP_v_r,HO,ENDURANCE,FIELD,BK,WP,BAT_B,STL,SPD,rml_team_id
2018,MLN,17,"Anderson,C",158,23,11,9.9,20.9,18.8,2.8,3,8,15,10,14.2,24.1,35.8,5.8,8,9,1,S(5),'3-10,0,0,1WR-D,E,14,
2018,LAA,14,"Anderson,J",55,31,30,8.1,38.1,8.1,0,0,3,39,22,9.3,31.3,9.3,0,0,2,-1,R(1) C(2),'3-26,7,20,1WL-C,E,10,
2018,CON,10,"Anderson,T*",176,22,7,24.8,31.8,45.5,4.1,5,9,25,9,13.8,22.8,29.5,3,4,8,-3,S(6),'2- 8,4,11,1WL-C,E,10,
2018,TOT,1,"Andriese,M",79,18,3,18.3,21.3,33.4,2.2,4,10,33,5,23.1,28.1,49.3,4.9,8,3,2,S(4) R(3),'4-19,0,8,1WR-C,E,10,
2018,PHN,22,"Arano,V",59,15,5,17.4,22.4,32.3,1.4,1,5,40,2,5.4,7.4,11.2,0.8,0,4,5,R(2) C(2),'3- 0,0,3,1WR-C,E,10,
2018,TOT,1,"Archer,C",148,23,9,19.4,28.4,38.4,3,5,7,35,6,20.6,26.6,30.8,0.8,1,7,2,S(6),'4-10,0,8,1WR-D,E,10,
2018,PHN,22,"Arrieta,J",173,19,10,18.1,28.1,30.4,2.4,2,12,17,7,11.6,18.6,19.8,1.2,1,11,4,S(6),'3-33,2,14,6NR-B,E,14,
2018,TOT,1,"Avilan,L*",45,31,9,13,22,24.9,0,0,0,34,8,22.1,30.1,28.1,0.8,1,0,0,R(1) C(1),'2- 0,0,9,1WL-C,E,10,
2018,TOT,1,"Axford,J",55,47,16,5.6,21.5,15.1,2.6,4*,3,16,9,21.1,30.1,31.9,0.8,0,12,2,R(2),'4-51,0,20,1WR-C,E,10,
2018,LAN,15,"Baez,P",56,22,25,4.6,29.6,13.1,0,0*,1,38,4,15.7,19.7,27.2,0.6,1,1,8,R(1),'4- 0,6,0,1WR-C,E,10,
2018,CIN,8,"Bailey,H",106,11,2,27.8,29.8,53.8,4.8,7,0,8,2,30.7,32.7,48.6,3.2,4,0,2,S(5),'3- 0,3,3,1WR-B,E,13,
2018,TOA,30,"Barnes,D",41,27,24,14.1,38.1,36.8,3.6,6*,6,13,8,24.7,32.7,44.8,0.6,0,7,9,R(1),'5-35,0,0,1WL-C,E,10,
2018,MLN,17,"Barnes,J",49,19,21,24.1,45.2,29.1,0,0,5,23,6,16.8,22.8,28.5,2.6,4,5,9,R(1) C(1),'5-51,0,17,1WR-C,E,10,
2018,BOA,5,"Barnes,M",62,40,21,9.4,30.4,17.4,0,0,0,55,13,5.1,18,12.8,2,3*,0,7,R(1) C(0),'4- 0,0,20,1WR-C,E,10,
2018,MMN,16,"Barraclough,K",56,24,15,1.6,16.6,5.8,1.4,3*,3,36,24,7.7,31.7,21.5,3.4,7*,1,7,R(1) C(3),'3- 0,0,15,1WR-C,E,10,
2018,LAA,14,"Barria,J",129,18,6,13.4,19.4,20.4,1.2,0,8,14,14,19.4,33.4,34.8,3,5,4,-4,S(5),'3- 0,3,4,1WR-C,E,10,
2018,CLA,9,"Bauer,T",175,42,7,7.5,14.5,9.7,0,0,2,45,10,10.4,20.4,17,0,0,2,2,S(6) R(3) C(0),'3- 0,0,16,1WR-D,E,10,2
2018,LAA,14,"Bedrosian,C",64,30,13,24.1,37.1,33.7,0,0,5,17,12,16.8,28.8,26.2,2.6,4,15,-3,R(1) C(0),'4-22,0,3,1WR-C,E,10,
2018,TOT,1,"Beeks,J*",51,25,5,9.2,14.2,20.5,1,2,12,15,18,22,40,37.6,1.8,3,11,-4,R(4),'4- 0,0,0,1WL-C,E,10,
2018,TOT,1,"Belisle,M",34,6,2,37.2,39.2,52,1.8,1,3,14,8,30.5,38.5,59.5,4.3,7,3,3,R(1),'4-42,0,5,1WR-C,E,10,
2018,MNA,18,"Berrios,J",192,35,12,7.5,19.5,17.2,1.6,2,3,29,4,13.9,17.9,21.9,2,2,2,-2,S(6),'2- 8,0,1,1WR-D,E,10,
2018,NYA,19,"Betances,D",67,55,6,7.9,13.9,15.6,2.5,3,0,54,15,2.2,17.1,4.2,0.6,0,0,9,R(1) C(2),'4-51,5,14,1WR-C,E,10,
2018,CON,10,"Bettis,C",120,14,10,12.9,23,26.1,2.8,3,9,5,10,25.2,35.2,43.8,2.6,3,9,-5,S(6) R(3),'2- 0,3,5,1WR-C,E,13,
2018,TOA,30,"Biagini,J",72,10,8,29.9,37.8,51.9,3.2,5,12,13,7,25.5,32.5,38,3.4,6,11,7,S(4) R(3),'5-20,0,20,1WR-C,E,10,
2018,ATN,3,"Biddle,J*",64,26,12,15.6,27.5,28.8,3,6,8,35,14,10.2,24.2,12.4,0,0,9,-3,R(2) C(0),'4-46,0,6,4WL-C,E,10,2
2018,CLA,9,"Bieber,S",115,30,5,30,35,56.4,2.2,2,4,27,0,20.3,20.3,31.5,1,1,10,0,S(6),'3- 0,0,9,3WR-C,E,10,
2018,SFN,25,"Blach,T*",119,4,8,28.6,36.7,33.7,0,0,12,9,7,25.4,32.3,31.6,0,0,12,-3,S(4) R(3),'2- 0,3,1,1WR-B,E,14,
2018,SFN,25,"Black,R",23,41,7,21,28,71.4,11.5,8*,0,49,18,5.9,23.9,15.8,2,4*,0,8,R(1),'3- 0,0,9,1WR-C,E,10,
2018,BAA,4,"Bleier,R*",33,0,0,24.3,24.3,24.3,0,0,12,2,0,23.3,23.3,42.6,0,0,12,-1,R(1),'4- 0,0,6,1WL-C,E,10,
2018,NYN,20,"Blevins,J*",43,19,8,14.8,22.8,32.8,3.4,6,0,28,22,7.2,29.2,18.2,2,2*,0,-3,R(1) C(0),'2- 0,0,4,3WL-C,E,10,
2018,TOA,30,"Borucki,R*",98,14,0,17,17,25.5,1.2,1,12,10,9,16.7,25.7,27.4,0.2,0,12,9,S(6),'4-15,0,4,1WL-C,E,10,
2018,ARN,2,"Boxberger,B",53,39,18,10,28,30.1,6.7,8*,2,38,18,11.7,29.7,20,1,1,3,6,R(1) C(5),'3- 0,0,12,1WR-C,E,10,
2018,DEA,11,"Boyd,M*",170,32,0,12.6,12.6,30.6,3.6,6*,3,23,9,10.3,19.3,24,3,5,2,6,S(6),'4-17,4,7,1WL-D,E,10,
2018,TOT,1,"Brach,B",63,12,16,30.5,46.5,36,0,0,0,28,7,15.8,22.9,28.2,1.2,1,1,7,R(1) C(3),'4-23,5,9,1WR-C,E,10,
2018,ARN,2,"Bracho,S",31,34,19,14.3,33.3,28.7,0,0,2,36,2,11.9,13.9,24.4,1.6,3,1,6,R(2),'4-47,0,14,1WR-C,E,10,
2018,SEA,26,"Bradford,C",54,15,2,19.3,21.3,35.5,3,5,3,11,5,19.5,24.5,29.8,2.6,5,3,8,R(2),'5-51,0,3,1WR-C,E,10,
2018,ARN,2,"Bradley,A",72,38,13,2.4,15.4,4.6,0,0,9,25,0,22.4,22.4,41.4,4,7,9,1,R(1) C(2),'3- 0,5,6,1WR-C,E,13,
2018,BOA,5,"Brasier,R",34,19,7,14.3,21.3,22.9,0.2,0,12,39,0,0,0,0,0,0*,12,-1,R(1),'2- 0,0,7,1WR-C,E,10,
2018,PIN,23,"Brault,S*",92,17,23,7,29.9,10.4,0.8,0,5,21,18,13.4,31.4,26.2,2,4,5,0,S(5) R(3),'1- 0,0,20,2WL-D,E,10,
2018,STN,27,"Brebbia,J",51,27,12,12.9,24.9,28.6,3,5,5,49,1,10.8,11.8,16.3,0,0,3,3,R(2) C(1),'4- 0,0,4,1WL-C,E,10,2
2018,CIN,8,"Brice,A",37,2,1,27.8,28.8,64.8,6,8,5,33,2,14,16,33,4.8,7,4,1,R(2),'4- 0,0,5,1WR-C,E,10,
2018,TOT,1,"Britton,Z*",41,14,17,5.2,22.1,14.1,3,5,12,20,19,5.7,24.6,6,0,0,12,2,R(1) C(3),'4-36,0,20,1WL-C,E,10,2
2018,ARN,2,"Buchholz,C",98,20,2,6.8,8.8,11.9,1.4,2,12,20,3,20.7,23.7,35.2,0.8,1,12,-4,S(6),'4-30,0,1,1WL-B,E,10,
2018,OAA,21,"Buchter,R*",39,38,9,5.3,14.3,9.8,1.4,2,0,14,13,17.9,30.9,36.7,1.8,3,0,-1,R(1),'2- 0,0,5,1WL-C,E,10,
2018,LAN,15,"Buehler,W",137,37,7,6.7,13.6,13,1.2,1,2,33,5,7.3,12.3,11.8,1,1,1,-1,S(6),'3-11,0,6,2WR-C,E,12,
2018,SFN,25,"Bumgarner,M*",130,34,7,13.4,20.5,24.5,0,0,5,16,7,15.4,22.5,27.5,2,4,4,5,S(6),'3- 0,2,4,2WR-C,E,12,
2018,CHA,6,"Bummer,A*",32,32,4,18.9,22.9,26.1,0,0,9,25,8,33.3,41.3,37.7,0,0,5,7,R(1),'4- 0,10,20,1WL-C,E,10,
2018,BAA,4,"Bundy,D",172,15,8,26.2,34.2,48.4,3.6,6,4,44,5,9.6,14.6,32,6.3,8*,4,5,S(6),'5- 8,2,7,1WS-D,E,10,
2018,MLN,17,"Burnes,C",38,8,0,4.3,4.3,7.3,1,0,8,33,8,11.6,19.6,23.2,2.4,3,7,8,R(2) C(0),'4-38,9,12,1WR-B,E,10,
2018,TOT,1,"Butler,E",50,0,4,16.5,20.5,34.8,4.6,7,3,7,12,24.5,36.5,40.8,4,6,4,-3,R(3) C(1),'3- 0,0,20,1WR-B,E,10,
2018,OAA,21,"Cahill,T",110,28,9,16.3,25.3,24.4,0,0,8,22,14,8.2,22.2,13.9,0.6,1,7,8,S(5),'3-13,0,17,1WR-B,E,10,
2018,ATN,3,"Carle,S",63,8,12,13.4,25.4,17.6,0,0,12,16,7,15.3,22.3,26.3,0,0,12,2,R(2) C(0),'3-23,0,7,1WR-B,E,10,
2018,CLA,9,"Carrasco,C",192,39,3,16.8,19.8,27.3,1.6,2,4,43,2,14.7,16.7,25.8,1.6,2,6,4,S(6) R(3),'3- 0,0,10,2WR-D,E,10,
2018,BAA,4,"Cashner,A",153,14,8,18.4,26.4,38.6,3.2,6,6,1,14,23.6,37.5,38.9,1.8,2,6,-2,S(6),'2-10,0,8,1WR-D,E,15,
2018,OAA,21,"Casilla,S",31,24,18,1.3,19.3,2.5,0,0*,4,3,33,0,33,0,0,0*,4,9,R(2) C(0),'3- 0,0,20,1WR-C,E,10,
2018,TBA,28,"Castillo,D",57,44,15,3.2,18.2,10.8,2.2,3*,1,37,4,5.1,9.1,11.7,0.8,1*,1,-3,S(1) R(1),'3-26,8,20,1WR-C,E,10,2
2018,SDN,24,"Castillo,J*",38,44,9,0,9,0,0,0*,0,50,6,7.3,13.3,16.4,1.8,3,0,3,R(2) C(0),'4- 0,0,6,1WL-C,E,10,
2018,CIN,8,"Castillo,L",170,25,8,21.5,29.5,42.5,4,6,8,29,5,8.9,13.9,18.9,2,2,8,-2,S(5),'2- 0,5,5,1WR-D,E,13,
2018,BAA,4,"Castro,M",86,5,19,10.1,29.2,21.5,2.2,3,11,13,15,9.7,24.7,12.9,0.4,0,11,4,R(2),'4-33,11,20,1WR-C,E,10,
2018,STN,27,"Cecil,B*",33,4,15,25.8,40.8,40.5,2.2,4,5,2,24,19.1,43.1,36.7,2.8,5,4,9,R(1),'4-44,0,5,1WR-C,E,10,
2018,TOT,1,"Cedeno,X*",33,34,12,10.4,22.4,19.6,0,0,7,22,17,7.6,24.6,10,0,0,7,-2,R(1) C(0),'3- 0,0,20,1WL-C,E,10,
2018,MLN,17,"Chacin,J",193,12,13,16.5,29.5,30.1,2.2,1,4,28,8,5,13,11,1,0,4,0,S(6*),'4-23,0,5,2WR-A,E,13,
2018,ARN,2,"Chafin,A*",49,29,18,15.7,33.7,23.1,0,0,4,32,15,12.9,28,23.1,0,0*,4,0,R(1),'3- 0,0,13,1WR-C,E,10,
2018,NYA,19,"Chapman,A*",51,57,21,0,21,0,0,0*,0,55,23,0,23,0,0,0*,0,1,R(1) C(6),'3- 0,0,20,1WL-C,E,10,
2018,LAN,15,"Chargois,J",32,39,4,18.9,22.9,59.1,12.8,8,2,40,14,8.5,22.5,14.8,0,0,4,6,R(1),'4- 0,0,20,1WS-C,E,10,
2018,CHN,7,"Chatwood,T",104,11,26,23,49,34.5,1.4,3,9,19,44,0,44,0,0,0*,10,5,S(5) R(3),'3-28,0,15,2WR-A,E,14,
2018,TOT,1,"Chavez,J",95,29,4,13.7,17.7,22.4,2.2,3,11,28,0,14,14,22.5,2.4,4,10,-1,R(3) C(3),'4- 0,0,2,1WR-D,E,10,
2018,MMN,16,"Chen,W*",133,36,0,8.1,8.1,17.9,2.8,6,0,14,10,20.4,30.4,36.3,2.4,5,1,0,S(5),'2- 0,3,6,2WR-B,E,10,
2018,TBA,28,"Chirinos,Y",90,20,5,16.5,21.5,25.2,1,2,11,22,6,21.3,27.3,28,0,0,11,-5,S(5) R(5),'2- 0,0,12,1WR-C,E,10,2
2018,TOT,1,"Cimber,A",68,33,0,32.3,32.3,69.2,1,2,5,16,0,19.8,19.8,26.5,0,0,12,4,R(1),'3-21,0,2,1WR-C,E,10,
2018,LAN,15,"Cingrani,T*",23,57,3,9.4,12.4,17.2,2.3,2,0,54,3,15.5,18.5,29,0.6,0,0,-1,R(1),'4- 0,20,9,1WL-C,E,10,
2018,CHN,7,"Cishek,S",70,34,25,5.6,30.5,13.4,0.8,1*,3,38,3,8.1,11.1,17.9,0.6,0*,3,-3,R(1) C(2),'3-21,0,6,1WR-B,E,10,
2018,TEA,29,"Claudio,A*",68,6,0,18,18,25.3,0,0,12,6,0,41.2,41.2,58.3,0,0,12,-1,R(1) C(0),'2- 0,5,0,1WL-C,E,10,
2018,CLA,9,"Clevinger,M",200,24,13,10.8,23.8,22.1,1.8,3,8,38,6,10.8,16.8,17.9,0.8,0,8,1,S(6*),'3-15,0,4,1WR-C,E,10,
2018,TOA,30,"Clippard,T",69,39,0,11.2,11.2,25,1.4,1*,0,44,16,8.5,24.5,30.3,6.7,8*,0,6,R(1) C(2),'4- 0,0,20,1WR-C,E,10,
2018,BAA,4,"Cobb,A",152,16,5,20.1,25.1,31.3,1.6,3,10,5,2,23.2,25.2,46.1,3.2,5,11,-3,S(6),'3- 0,3,5,1WR-B,E,10,
2018,TOT,1,"Cole,A",48,16,14,32.8,46.8,72,8.2,8,0,43,11,8.9,19.8,28.1,5.8,8,0,-3,S(4) R(3),'4-30,0,8,7NR-D,E,10,
2018,HOA,12,"Cole,G",200,56,12,1.8,13.8,2.4,0.2,0,2,43,6,15.4,21.4,31,1.8,2,3,4,S(6*),'3- 7,0,10,1WR-B,E,10,
2018,DEA,11,"Coleman,L",51,20,14,10.4,24.4,18.3,0,0,12,18,15,12.8,27.8,22.6,2,3,12,-4,R(1),'2- 0,0,0,1WR-C,E,10,
2018,WAN,31,"Collins,T*",23,32,17,11.1,28.1,32.1,7,8,4,7,18,21.5,39.5,34.8,3,5,9,0,R(1),'3- 0,0,9,1WL-C,E,10,
2018,TOT,1,"Colome,A",68,60,3,7.2,10.2,9.6,0,0,2,10,8,18.6,26.6,26.9,1.8,3,10,-2,R(1) C(3),'5- 0,6,20,1WR-C,E,10,
2018,TEA,29,"Colon,B",146,4,0,21.7,21.7,42.5,1.4,1,1,5,0,25.5,25.5,61.2,8.4,8,1,-6,S(5) R(3),'3-39,0,2,1WR-D,E,10,
2018,MMN,16,"Conley,A*",51,20,16,3.8,19.8,10.3,1.4,2*,12,37,5,14.8,19.8,34.7,1.8,3*,12,-3,R(1) C(2),'3- 0,0,14,1WL-B,E,10,
2018,ARN,2,"Corbin,P*",200,42,10,17.2,27.2,31,1.4,2,1,42,2,13.1,15.1,20.5,0.4,0,5,1,S(6*),'2- 0,0,9,3WL-D,E,14,
2018,OAA,21,"Coulombe,D*",24,29,6,25.8,31.8,44.8,4.5,8,3,25,24,13,37,31.8,6.3,8,2,-1,R(1),'3- 0,0,19,1WL-C,E,10,
2018,CHA,6,"Covey,D",122,19,15,16.1,31.1,25.6,2.2,4,5,7,6,21.5,27.5,23.6,0,0,5,1,S(5) R(3),'5-47,0,8,1WR-D,E,10,
2018,PIN,23,"Crick,K",60,24,5,14.9,19.9,17.8,0,0,0,40,13,0.5,13.5,0.9,0,0*,0,9,R(1) C(1),'4-48,11,20,1WL-C,E,10,
2018,SFN,25,"Cueto,J",53,12,0,15.7,15.7,30.7,5,8,11,17,9,15.4,24.5,26.3,1.8,4,11,-4,S(6),'3- 0,0,8,1WR-C,E,13,
2018,MLN,17,"Davies,Z",66,20,13,20.1,33.1,34.6,0.2,0,9,11,0,24.9,24.9,38.8,3.4,6,9,-3,S(5),'2-22,0,2,1WR-A,E,14,
2018,PHN,22,"Davis,A*",35,31,11,16.5,27.5,43.2,2.6,4*,12,33,5,10.4,15.4,20.8,0,0*,12,9,R(2),'5-51,9,20,1WL-C,E,10,
2018,CON,10,"Davis,W",65,44,10,6.4,16.5,13.6,0.2,0*,8,35,15,6.8,21.8,21.1,3.4,5*,6,8,R(1) C(6),'4- 0,0,20,1WR-C,E,10,
2018,TOT,1,"De La Rosa,J*",56,27,10,15,25,27.4,2.6,4,11,13,14,16.4,30.4,23.9,0.6,1,12,4,R(2) C(0),'5-51,13,7,1WL-D,E,13,
2018,NYN,20,"Degrom,J",217,41,0,13.1,13.1,16.9,0,0,5,51,4,3.4,7.4,5.3,0,0,2,0,S(7*),'2- 7,0,1,2WL-D,E,14,
2018,CIN,8,"Desclafani,A",115,24,5,21.1,26.2,47.3,5.8,8,4,24,3,17.5,20.5,27.9,3.2,3,7,-1,S(5),'3-38,0,7,6NR-B,E,10,
2018,HOA,12,"Devenski,C",47,35,1,11.9,12.9,33.6,7.3,8,5,31,10,19.9,29.9,27.9,1,1,6,9,R(1) C(1),'3-31,7,4,1WR-C,E,10,
2018,SEA,26,"Diaz,E",73,67,11,0,11,0,0,0*,0,65,0,3.1,3.1,8.7,1.2,2,0,3,R(1) C(6),'2- 0,5,10,1WR-C,E,10,
2018,TOT,1,"Diekman,J*",53,22,22,20.4,42.4,29.3,1.8,2,5,43,16,10.8,26.8,19.3,0,0*,8,0,R(1) C(1),'4-51,0,11,1WL-C,E,10,
2018,PHN,22,"Dominguez,S",58,34,13,8.3,21.3,20.1,1.8,1*,5,60,8,0,8,0,0,0*,5,-2,R(2) C(4),'3-24,0,20,1WR-C,E,10,
2018,WAN,31,"Doolittle,S*",45,78,0,0,0,0,0,0*,0,50,0,3.7,3.7,7.5,1.2,1*,0,0,R(1) C(6),'3- 0,0,5,1WL-C,E,10,
2018,TOT,1,"Drake,O",48,16,6,31,37,45.2,0,0,5,38,10,16,26,29.5,1.6,2,5,-1,R(1),'3- 0,0,20,1WR-C,E,10,
2018,CHN,7,"Duensing,B*",38,10,16,14.6,30.5,26.5,3.6,6,10,0,32,23.8,55.8,36.9,1.6,3,8,2,R(1) C(0),'2- 0,0,0,1WL-C,E,10,
2018,KCA,13,"Duffy,D*",155,23,2,23.5,25.5,30.6,0.8,1,0,20,15,15.8,30.8,28.1,3,6,0,0,S(6),'2- 0,0,19,1WL-C,E,10,
2018,TOT,1,"Duke,Z*",52,27,7,14.3,21.3,22.9,0,0,3,20,8,29.1,37.1,34.4,0,0,3,-4,R(1),'4-51,0,11,1WL-C,E,10,
2018,OAA,21,"Dull,R",25,27,0,12.5,12.5,29.3,1.8,3,12,18,15,15.1,30.1,21.1,2,3,12,-1,R(1),'3-51,0,20,1WR-C,E,10,
2018,CON,10,"Dunn,M*",17,14,32,24.8,56.8,37.3,0,0,0,1,43,32.3,75.3,44.6,0,0*,1,-1,R(1),'2- 0,0,11,1WL-C,E,10,
2018,SFN,25,"Dyson,S",70,13,6,16.4,22.4,33.4,2.2,5,12,24,7,12.6,19.6,21.6,0,0,12,9,R(1) C(2),'4- 0,0,6,1WR-C,E,10,
2018,CHN,7,"Edwards Jr,C",52,34,18,11.6,29.5,22.1,0,0,0,46,24,1.7,25.7,2.2,0,0*,0,9,R(1),'5-28,0,17,1WR-C,E,13,
2018,PHN,22,"Eflin,Z",128,28,6,19.3,25.3,38.1,2.8,3,1,23,4,13.4,17.4,24.9,1.4,1,1,1,S(5),'3-23,0,6,6NR-A,E,12,
2018,SEA,26,"Elias,R*",51,18,6,25,31,37.4,0,0,7,6,7,13.6,20.6,23.9,0,0,7,9,S(4) R(3),'3- 0,0,13,3WL-C,E,10,
2018,TOT,1,"Eovaldi,N",111,22,4,18.3,22.3,31.9,1.8,4,11,27,0,16.1,16.1,25.7,1.8,3,10,-1,S(5),'3- 0,0,8,1WR-D,E,12,
2018,SDN,24,"Erlin,R*",109,27,0,21.4,21.4,36.3,2.6,4,11,15,0,21.5,21.5,32.3,1.4,2,11,-2,S(5) R(4),'3-13,4,3,3WR-A,E,10,
2018,TOA,30,"Estrada,M",144,14,6,16.8,22.8,40.2,3.4,5*,0,10,11,19.2,30.2,44.5,4.3,7,0,0,S(5),'2- 0,0,4,1WR-C,E,10,
2018,TOT,1,"Familia,J",72,26,12,16.9,28.9,27.5,0,0,0,44,10,6,16,6,0,0,0,-1,R(1) C(4),'3- 0,0,6,1WR-D,E,10,
2018,TBA,28,"Faria,J",65,19,33,12.1,45.2,21.9,0,0,6,12,4,15.4,19.4,33,3.4,7,7,-1,S(4) R(3),'3-22,0,6,1WR-C,E,10,
2018,DEA,11,"Farmer,B",69,12,26,5.1,31.1,10.1,0,0*,12,20,16,23.8,39.8,39.9,1.2,1,11,1,R(1),'3-21,0,5,1WL-C,E,10,
2018,WAN,31,"Fedde,E",50,18,14,26.8,40.8,45,2.2,3,10,23,11,21.1,32.1,39.6,3.4,5,12,9,S(5),'3- 0,6,0,1WR-D,E,10,
2018,PIN,23,"Feliz,M",48,28,14,15.4,29.5,22.7,1,0,0,33,15,15.6,30.6,37.9,2.8,5,0,-2,R(1),'4-51,8,13,1WR-D,E,10,
2018,LAN,15,"Ferguson,C*",49,28,9,8.6,17.6,27,4.8,7,4,46,0,14.9,14.9,23.5,2.2,3,3,-1,S(4) R(3) C(1),'4- 0,0,4,1WR-C,E,12,2
2018,LAN,15,"Fields,J",41,19,1,4.8,5.8,8.7,0.4,0,8,18,8,8.6,16.6,20.1,2.4,3,10,-3,R(1) C(1),'4- 0,0,0,1WR-C,E,10,
2018,TOT,1,"Fiers,M",172,20,6,12.1,18.1,25.9,3,5,4,17,0,20,20,39.8,4.4,7,4,2,S(6),'3- 0,0,4,1WR-C,E,12,
2018,KCA,13,"Fillmyer,H",82,11,17,10.5,27.5,13.3,0,0,12,13,6,22.8,28.8,39.3,5.5,8,12,0,S(5) R(3),'4- 0,5,8,3WR-B,E,10,
2018,TEA,29,"Fister,D",66,6,9,13.3,22.3,27.1,1.8,3,9,4,3,24.4,27.4,37.3,3.2,6,9,-3,S(5),'4-43,0,2,1WL-D,E,13,
2018,STN,27,"Flaherty,J",151,35,17,3.1,20.1,7.2,1,1,9,46,6,7,13,21,4,7,5,-1,S(5),'2-19,0,9,2WR-B,E,13,
2018,TOT,1,"Floro,D",64,29,0,28.3,28.3,39.5,0,0,6,19,10,9.3,19.3,13.1,0,0,6,6,R(2),'3- 0,10,3,1WL-C,E,10,
2018,KCA,13,"Flynn,B*",76,20,21,21.5,42.5,25.4,0,0,9,0,8,26.5,34.5,36.8,0,0,12,-2,R(2) C(0),'4- 0,0,14,1WL-C,E,10,
2018,ATN,3,"Foltynewicz,M",183,37,13,5.8,18.9,13,1.6,3,2,33,7,11.4,18.4,19.4,0.4,0,4,-6,S(6),'3- 8,5,8,1WR-A,E,13,
2018,CON,10,"Freeland,K*",202,36,10,5.7,15.7,6.9,0,0,11,16,8,16.7,24.7,23.1,0.8,1,11,0,S(6*),'4- 0,0,1,1WL-C,E,13,2
2018,ATN,3,"Freeman,S*",50,29,26,14.4,40.5,20.5,0,0,3,38,19,13.3,32.3,13.7,0,0,2,2,R(1),'2- 0,0,17,1WR-C,E,10,
2018,CHA,6,"Fry,J*",51,53,11,2.5,13.5,7,0,0*,0,41,13,6.5,19.5,13.1,2.2,4,0,-2,R(1) C(3),'3- 0,0,20,1WL-C,E,10,
2018,BAA,4,"Fry,P*",38,30,17,14.2,31.2,14.2,0,0,11,21,9,11.3,20.4,15.1,0,0,10,-1,R(2) C(1),'3- 0,0,18,1WL-C,E,10,
2018,DEA,11,"Fulmer,M",132,18,9,13.6,22.6,33.8,4,7*,9,21,9,21,30,28.5,0,0,9,-4,S(6),'2- 0,0,1,1WR-C,E,10,
2018,TOT,1,"Gallardo,Y",94,8,15,14.2,29.2,29.2,2,2,12,4,14,25.8,39.8,47,2.2,4,12,-1,S(5) R(3),'3- 0,0,13,1WR-B,E,10,
2018,STN,27,"Gant,J",114,18,19,7.1,26.1,14.8,1.2,1*,3,18,12,12,24,18.5,0,0,3,1,S(6) R(4),'3- 0,0,9,6NR-C,E,12,2
2018,TOT,1,"Garcia,J*",82,21,7,4.8,11.8,16.2,3.8,6*,8,18,19,17.7,36.7,38.3,2.4,4,7,7,S(5) R(3),'4-51,4,18,1WL-C,E,12,
2018,MMN,16,"Garcia,J*",66,7,10,15.3,25.3,39.8,7.8,8,13,5,11,11.9,22.9,35.6,6.5,8,12,5,S(5) R(3),'3-44,10,0,1WL-B,E,10,
2018,PHN,22,"Garcia,L",46,25,6,21.8,27.8,36.7,0,0,8,34,13,17,30.1,32,1.8,1,7,6,R(1) C(0),'4-31,0,20,1WR-C,E,10,
2018,LAN,15,"Garcia,Y",22,24,0,24.1,24.1,42.8,4.2,6,0,10,0,31.3,31.3,83.3,11.8,8,0,-1,R(1),'3- 0,0,0,1WR-C,E,10,
2018,CIN,8,"Garrett,A*",63,46,10,10.3,20.3,28,3.4,5,0,23,10,17.4,27.4,30.1,0.8,1,7,-3,R(2),'3- 0,0,10,1WR-D,E,10,
2018,TOT,1,"Gausman,K",184,18,7,15.3,22.3,28,2.4,3,8,17,2,23.2,25.2,37.6,2.2,4,8,0,S(6),'4- 8,0,7,1WL-D,E,10,
2018,TOA,30,"Gaviglio,S",124,9,7,19.9,26.8,36.3,2.8,4,0,26,5,20,25,35.3,3,5,0,9,S(5) R(3),'4-23,5,10,4WR-D,E,10,
2018,TOT,1,"Gearrin,C",57,13,14,18.9,32.9,31.9,2,3,8,30,6,15.3,21.3,23.6,1.4,3,9,9,R(1) C(0),'4- 0,0,15,1WR-C,E,10,
2018,NYA,19,"German,D",86,23,9,17.9,26.9,42.5,3.6,4,0,45,12,11.6,23.6,26.2,2.8,3,0,3,S(4) R(3),'4- 0,4,18,1WR-C,E,10,
2018,MNA,18,"Gibson,K",197,18,11,19.1,30.1,23.3,0.8,0,11,28,14,7.4,21.4,16.8,1.8,3,9,-5,S(6*),'2- 0,0,9,3WR-C,E,10,
2018,TOT,1,"Giles,K",50,24,0,15.4,15.4,27.6,2,2,4,35,0,27.1,27.1,43.7,1.4,2,4,2,R(1) C(6),'3-28,0,8,1WR-C,E,10,
2018,CHA,6,"Giolito,L",173,9,17,17.1,34.1,31.6,2.2,3,6,15,16,9.8,25.8,25.5,2.8,5*,6,9,S(6),'3- 8,0,16,1WR-C,E,10,
2018,BAA,4,"Givens,M",77,26,12,13.4,25.5,23.2,0,0,1,35,8,5.7,13.7,10.4,0,0,0,1,R(2) C(2),'4-19,0,12,1WR-C,E,10,
2018,TOT,1,"Glasnow,T",112,35,16,7,23.1,15.1,1.2,2,2,41,13,7.4,20.5,20.5,3.4,6,4,9,S(5) R(3),'4-13,6,20,1WL-D,E,13,
